date,grossReturn,netReturn,SPYReturn,equalWeightReturn,turnover,equity
2023-03-27,0.002966245534466419,0.0029662455344663385,0.0018700810649652233,-0.0025364248610068377,0.0,0.9976024621999798
2023-03-28,0.0028525262520361716,0.002852526252036247,-0.002244848192080817,-0.0014089318049698245,0.0,1.0004481494125013
2023-03-29,0.007226807950048616,0.007226807950048597,0.0145348900290998,0.016760178687932583,0.0,1.007678196052287
2023-03-30,0.004744901880341976,0.004744901880342045,0.005855257607331188,0.00620126636391356,0.0,1.0124595302195152
2023-03-31,0.01006572498307804,0.010065724983078006,0.014094717871337092,0.01738402755594609,0.0,1.0226506694072013
2023-04-03,0.0037012243041266877,0.0037012243041267823,0.00381040503153951,0.0032472874021918278,0.0,1.0264357289194428
2023-04-04,-0.005343785433209313,-0.006883219252376116,-0.005547878000687345,-0.0073737195588716746,1.5477044194985445,1.0193705467488177
2023-04-05,-0.015305646158623579,-0.01530564615862362,-0.002618448093366643,-0.007880933550448485,0.0,1.0037684218557577
2023-04-06,0.0028012545312192973,0.002801254531219266,0.003900853362376111,0.0008732042510314226,0.0,1.006580232695776
2023-04-10,0.011054412204239339,0.011054412204239306,0.0010262812061787585,0.008401142121361163,0.0,1.0177073855046341
2023-04-11,0.005136568703091266,0.005136568703091315,0.000268726749838466,0.004656072708730116,0.0,1.022934909409922
2023-04-12,-0.015202138467888968,-0.015202138467888981,-0.0040759909042351605,-0.00537918589674084,0.0,1.007384111273435
2023-04-13,0.017656664127207615,0.017656664127207566,0.013282699772290796,0.015450425739171226,0.0,1.0251711541732755
2023-04-14,-0.0016590567583606112,-0.0016590567583606441,-0.0024428690608188086,0.00019780726637001292,0.0,1.023470337041468
2023-04-17,-0.001461558414893486,-0.0014615584148934824,0.0035885599917302446,-0.00035717784060093166,0.0,1.0219744753579711
2023-04-18,0.0026145326111679293,0.0026145326111679523,0.0006521923140083707,0.0018523270812552904,0.0,1.0246464609515757
2023-04-19,-0.004575803385696922,-0.004575803385696964,-0.00016917854069997684,-0.0033438676505312473,0.0,1.019957880206411
2023-04-20,-0.014777373064275881,-0.014777373064275845,-0.005457007905982247,-0.007232568772807056,0.0,1.004885582100753
2023-04-21,-0.002727913858900698,-0.002727913858900699,0.0007768805174901416,-0.0006081536913920433,0.0,1.0021443407947308
2023-04-24,-0.0016209839830811353,-0.0016209839830810813,0.0010431613806292095,-0.0016917963184119797,0.0,1.0005198808695672
2023-04-25,-0.016552991689764176,-0.016552991689764207,-0.01587375705628946,-0.017792982724997602,0.0,0.9839582835960894
2023-04-26,-0.005060957230569376,-0.0050609572305694295,-0.004235609404106722,-0.004350331500761739,0.0,0.9789785128061451
2023-04-27,0.025372885802877373,0.025372885802877443,0.019907995491378117,0.01680001671293142,0.0,1.0038180228150462
2023-04-28,0.020728504149534387,0.02072850414953442,0.008535320446884764,0.009870161738329981,0.0,1.0246256688663453
2023-05-01,0.005849448544967361,0.005849448544967384,-0.0010098798677914411,-0.002713482614280278,0.0,1.0306191639942317
2023-05-02,0.010925839296724069,0.010925839296723971,-0.011239202411470028,-0.007137545845240521,0.0,1.0418795433561567
2023-05-03,-0.00013662785953520295,-0.00013662785953516554,-0.006863977183122594,-0.007059025159388138,0.0,1.0417371935842545
2023-05-04,-0.004559458197694145,-0.006397554640732328,-0.007082850430013554,-0.0034820119860575136,1.8465155535159388,1.0350726229670162
2023-05-05,0.012984951610725895,0.012984951610725881,0.01851236945316992,0.021479862473263157,0.0,1.04851299088983
2023-05-08,-0.0001682889630195352,-0.00016828896301956942,0.0002666058250597736,0.005312020818241563,0.0,1.0483365377258806
2023-05-09,0.0010573644450435566,0.0010573644450435626,-0.004385344254685175,0.0037095154922609833,0.0,1.049445011507312
2023-05-10,0.0005392334374542402,0.0005392334374543228,0.00467244633890096,0.007555359484070344,0.0,1.0500109073482864
2023-05-11,0.0003622451366692117,0.00036224513666915925,-0.0017441051832430832,-0.004047848055756219,0.0,1.0503912686929229
2023-05-12,0.004128057167435472,0.004128057167435362,-0.0013101907194245088,-0.004882774742640855,0.0,1.0547273438982623
2023-05-15,0.0009070100112063093,0.0009070100112062995,0.0034499907765410676,0.008247849629362952,0.0,1.055683992158271
2023-05-16,-0.009479544564970539,-0.009479544564970577,-0.006682569775486535,-0.009547455821983963,0.0,1.0456765887080806
2023-05-17,0.0033283552388374857,0.003328355238837455,0.012138936769260367,0.019190806554550757,0.0,1.0491569718602367
2023-05-18,0.0016994160989926793,0.001699416098992712,0.009633195523003346,0.014495126010627352,0.0,1.0509399261085863
2023-05-19,-0.0011574565832824252,-0.001157456583282479,-0.0014550025391444343,-0.0011888389288762305,0.0,1.0497235087724774
2023-05-22,-0.012082987743399151,-0.01208298774339911,0.00040611075544871866,0.001101452328861598,0.0,1.0370397124820216
2023-05-23,-0.012962923923798353,-0.012962923923798386,-0.011222843874589938,-0.010359372488861202,0.0,1.0235966455831595
2023-05-24,-0.0072492129618075395,-0.007249212961807583,-0.007244767727471735,-0.004826069290731312,0.0,1.0161763755123354
2023-05-25,-0.003872120448793804,-0.0038721204487938143,0.008659713537857883,0.01435101286332101,0.0,1.012241618189133
2023-05-26,0.00455952751764383,0.004559527517643769,0.012950817824308958,0.02014260166042757,0.0,1.0168569617017706
2023-05-30,-0.009293208743893598,-0.00929320874389361,0.00038091226822878355,0.0010444621918037657,0.0,1.0074070976939946
2023-05-31,-0.0014026441448914833,-0.0014026441448914406,-0.005545187619041769,-0.005904870420506229,0.0,1.005994064026892
2023-06-01,0.00973820550703207,0.009738205507032083,0.009501039442507908,0.011576981367512895,0.0,1.0157906409612403
2023-06-02,0.012842739196028269,0.012842739196028186,0.014461214117278187,0.013365264336113817,0.0,1.028836175240872
2023-06-05,-0.00035645977550704784,-0.0017171983368479138,-0.001916283858174661,-0.0020919441014485723,1.3612237828649565,1.0270694594718592
2023-06-06,-0.0019527519315178394,-0.0019527519315178932,0.002177312991199054,0.0014390483082496349,0.0,1.0250638476010725
2023-06-07,-0.006074913678133657,-0.00607491367813362,-0.0034576509440906733,-0.00483523251516161,0.0,1.0188366732123204
2023-06-08,0.010434164985263013,0.010434164985263061,0.006048627395324413,0.007388756230270614,0.0,1.0294673831536543
2023-06-09,0.0019140518086134912,0.0019140518086135927,0.0017942614751011998,0.0010438816756883028,0.0,1.0314378370602881
2023-06-12,0.0006499348849425887,0.0006499348849426934,0.009071871555161648,0.009227016134212012,0.0,1.0321082044922434
2023-06-13,0.0008780875577761298,0.0008780875577760749,0.00659295942324567,0.007859982619083813,0.0,1.0330144858648866
2023-06-14,0.0081514755616769,0.008151475561676946,0.001190789114407842,0.0019326338222878936,0.0,1.0414350782012725
2023-06-15,0.010319467880999285,0.010319467880999245,0.012397724409938915,0.010773261957997918,0.0,1.0521821340409163
2023-06-16,-0.004219991957143818,-0.004219991957143843,-0.003406325055274273,-0.004100509374349933,0.0,1.0477419338978131
2023-06-20,-0.005393440345981062,-0.005393440345981104,-0.005188148969131445,-0.0035471523146916803,0.0,1.0420910002793524
2023-06-21,-0.0014162407422376498,-0.0014162407422376733,-0.00512369232196086,-0.005219515695662073,0.0,1.0406151485476376
2023-06-22,0.0041223357261699145,0.0041223357261699345,0.0036097097061593697,0.001702058894588833,0.0,1.0449049135516892
2023-06-23,-0.0009590988614790821,-0.0009590988614790463,-0.007560070623939152,-0.005259819574874927,0.0,1.043902746438748
2023-06-26,-0.003565863448362966,-0.0035658634483629603,-0.0040857417877877555,-0.005529877275121123,0.0,1.0401803317915763
2023-06-27,0.014302112892328273,0.01430211289232819,0.01096330859907546,0.015328818231003759,0.0,1.055057108325239
2023-06-28,0.0018975324030249324,0.0018975324030250373,0.0005044557107349856,0.0022768793447533373,0.0,1.057059113375328
2023-06-29,0.0047549596601132536,0.0047549596601133,0.003941495801249806,0.004522094684359035,0.0,1.0620853868177829
2023-06-30,0.011754823966323196,0.011754823966323213,0.011800550679832433,0.011057026281333053,0.0,1.0745700135770302
2023-07-03,0.0007527179082083341,0.0007527179082083002,0.0011505137043690272,0.007614729631834581,0.0,1.0753788616698732
2023-07-05,-0.0001757592495929156,-0.00017575924959289946,-0.001487096684625211,-0.0006577957320769897,0.0,1.075189853888118
2023-07-06,-0.011133502357430993,-0.012930812386112378,-0.007830787228407465,-0.013428997211922264,1.8175456777694312,1.061286775608039
2023-07-07,-0.0036827208725632356,-0.003682720872563272,-0.00252473617508453,-0.0016236381775769915,0.0,1.057378352647732
2023-07-10,0.007805748147754683,0.007805748147754699,0.0025311266019802936,0.008431727103707055,0.0,1.065631981765388
2023-07-11,0.013517430177058441,0.01351743017705842,0.006368614939907591,0.009781313058099615,0.0,1.0800365876733422
2023-07-12,0.0012381221947623067,0.001238122194762381,0.008045969523040153,0.006521129404681365,0.0,1.081373804943696
2023-07-13,0.030934811327366148,0.030934811327366196,0.007936721000936897,0.01579814348417544,0.0,1.1148258995739855
2023-07-14,0.002864721309356136,0.002864721309356222,-0.0006227452524482091,-0.0006841275929891666,0.0,1.1180195650847173
2023-07-17,-0.0010981155295278135,-0.0010981155295277656,0.003472357114186364,0.007853969179602238,0.0,1.116791850437982
2023-07-18,-0.0009140835153280099,-0.000914083515327957,0.0074303649206284295,0.005826483233008088,0.0,1.115771009417444
2023-07-19,0.009476617836455082,0.009476617836455148,0.0022237159825646557,0.0033894128099864543,0.0,1.126344744866689
2023-07-20,-0.01051164841003236,-0.010511648410032381,-0.006634495115742878,-0.009643364595004688,0.0,1.1145050049201628
2023-07-21,0.011740327850024209,0.011740327850024102,0.0,-0.0002553331117838148,0.0,1.1275896590684182
2023-07-24,0.0012198422644822855,0.0012198422644822404,0.004467271764858616,0.0039050217419129216,0.0,1.128965140591543
2023-07-25,0.0011191448934821874,0.0011191448934821935,0.0027302760258289815,0.0032571140580309904,0.0,1.1302286161635555
2023-07-26,0.014862512312466068,0.014862512312466158,0.00015371106145845026,0.00031757690928828586,0.0,1.147026652887188
2023-07-27,0.009357927397469944,0.00935792739746999,-0.006630048258550958,-0.0070094477149336,0.0,1.1577604450278693
2023-07-28,0.012351300500617743,0.012351300500617723,0.009790404925732021,0.013256025206846274,0.0,1.1720602921921375
2023-07-31,-0.0007112507612254178,-0.0007112507612254682,0.00190393367547248,0.008511175808887416,0.0,1.1712266634171136
2023-08-01,-0.0059789302655752375,-0.005978930265575277,-0.002861579276229098,-0.0011366132182118298,0.0,1.1642239808713601
2023-08-02,-0.018117035710264854,-0.018117035710264906,-0.013910802955215518,-0.019295628668935434,0.0,1.143131693435167
2023-08-03,-0.0010108358848966437,-0.0010108358848965882,-0.002865940689348645,0.0023710642666322592,0.0,1.1419761748982802
2023-08-04,-0.0072471253196031635,-0.008752189902546337,-0.0045226750935422055,-0.004578528021418911,1.5160515988712597,1.131981382551387
2023-08-07,0.016416294000749093,0.016416294000749065,0.008728562671913798,0.008985154267979452,0.0,1.1505643217307249
2023-08-08,-0.009978581497189946,-0.009978581497189998,-0.004348726313410212,-0.002489458100428913,0.0,1.1390833218785756
2023-08-09,-0.011674849955832553,-0.011674849955832567,-0.006685312155942702,-0.008732142740613623,0.0,1.125784695008452
2023-08-10,0.006074803863753975,0.006074803863753919,0.0003590178941852429,0.00223610386774156,0.0,1.1326236162234444
2023-08-11,-0.01159315002209482,-0.011593150022094822,-0.0005829460642047257,-0.002684529164318159,0.0,1.1194929407219985
2023-08-14,0.010596084828757285,0.01059608482875718,0.005519964789593379,0.007737120143478757,0.0,1.1313551828870836
2023-08-15,-0.011677528230701435,-0.01167752823070145,-0.011648972665925128,-0.01248228414631379,0.0,1.1181437507999692
2023-08-16,-0.00873083253556984,-0.008730832535569832,-0.00733808692196658,-0.00815801279491127,0.0,1.1083814249610406
2023-08-17,-0.020670005377922327,-0.020670005377922296,-0.007619801078476263,-0.012963348903480285,0.0,1.0854711749463068
2023-08-18,-0.005974006700816955,-0.005974006700816936,0.0004812283899193748,-0.00038181627399186635,0.0,1.078986562873634
2023-08-21,0.037797467134888074,0.03779746713488796,0.0065060856850875926,0.011933988994049322,0.0,1.1197695220228359
2023-08-22,-0.006032216410617709,-0.006032216410617686,-0.002708487179587049,-0.00333934163800687,0.0,1.11301482993598
2023-08-23,0.015005150939032342,0.015005150939032319,0.011137884357937278,0.014590173277859192,0.0,1.129715785456551
2023-08-24,-0.027595701008366273,-0.02759570100836628,-0.013859071070219664,-0.01880882139039693,0.0,1.0985404864166604
2023-08-25,0.006342765432380413,0.006342765432380437,0.00704965267251878,0.007485828857328601,0.0,1.1055082710399744
2023-08-28,0.005432249156089602,0.005432249156089641,0.0063414483828363455,0.00694938899632058,0.0,1.1115136674123813
2023-08-29,0.02969898888406484,0.02969898888406486,0.014454687853921122,0.021430499727602765,0.0,1.1445244994653478
2023-08-30,0.005989084987797876,0.005989084987797932,0.004118941233786755,0.006750696352944489,0.0,1.1513791539632627
2023-08-31,-0.0012514132772592991,-0.0012514132772593056,-0.0014634308054853884,-0.0010839241478215929,0.0,1.1499383028028336
2023-09-01,0.00148596694942913,0.0014859669494291516,0.0018650989594104495,0.0028706760510046523,0.0,1.1516470731146813
2023-09-05,0.005628845249942741,0.00379292006420906,-0.00432184436136851,-0.0017675270770042828,1.8256488906473578,1.1560151784051855
2023-09-06,0.0014895883120240394,0.0014895883120240594,-0.006722442933942974,-0.0035908875761834374,0.0,1.1577371651034603
2023-09-07,0.0037285528723654316,0.0037285528723653982,-0.003070302254751911,0.0008903901397830904,0.0,1.162053849335851
2023-09-08,0.001225666653977153,0.0012256666539771643,0.0015060550891452529,0.0018242597910720522,0.0,1.1634781399891077
2023-09-11,0.003976902600948833,0.003976902600948851,0.006576789540672756,0.005194381254394501,0.0,1.1681051792301775
2023-09-12,0.00016314206121055715,0.00016314206121048613,-0.005485640985070206,-0.0044099095228858146,0.0,1.1682957463168278
2023-09-13,0.0011108387496109402,0.0011108387496110428,0.0011660380842797302,-0.000983619147422489,0.0,1.1695935345028423
2023-09-14,0.0014268488760160792,0.0014268488760160736,0.00862233542288049,0.00954351882958161,0.0,1.1712623677229435
2023-09-15,-0.007991104930111105,-0.007991104930111126,-0.012048317343959836,-0.014277838540755615,0.0,1.161902687241779
2023-09-18,0.0030197622955916424,0.0030197622955916437,0.0005863607338791876,-0.00021556963103500025,0.0,1.1654113571678584
2023-09-19,-0.004576244650526676,-0.00457624465052664,-0.0020737577536447116,-0.006450119954072826,0.0,1.160078149678956
2023-09-20,-0.0038574881079899313,-0.003857488107989915,-0.009193334898152217,-0.011845504893655726,0.0,1.1556031620122305
2023-09-21,-0.017197122282347647,-0.0171971222823476,-0.016528432587093578,-0.019054618782970364,0.0,1.1357301131252386
2023-09-22,-3.0430223869351352e-05,-3.0430223869393203e-05,-0.0022483553500496356,-0.0015329423596648034,0.0,1.135695552603641
2023-09-25,-0.0018144743424897405,-0.0018144743424897136,0.004205062487775635,0.006828360261123778,0.0,1.133634862162562
2023-09-26,-0.010458420144344432,-0.010458420144344394,-0.01469117974189238,-0.013603704772767058,0.0,1.12177883248379
2023-09-27,0.0034657165839343577,0.003465716583934464,0.0003990548684880135,0.005840008287944738,0.0,1.1256665999870359
2023-09-28,0.012524899116312504,0.012524899116312493,0.005797471679999111,0.01069779098863249,0.0,1.139765460590476
2023-09-29,-0.005539031332840625,-0.005539031332840616,-0.002426943276471416,-0.003647119214178231,0.0,1.1334522639921758
2023-10-02,0.00039028138067098104,0.00039028138067087603,-0.00039756128934498314,-0.0019836987539714303,0.0,1.1338946293066912
2023-10-03,-0.014611057573748315,-0.014611057573748365,-0.013386094683516814,-0.016683055861713373,0.0,1.117327229595327
2023-10-04,0.010937941545319789,0.00995542331543553,0.007281761297492917,0.008680975367999492,0.9718877781777616,1.1284506951478113
2023-10-05,-0.008475042797092327,-0.008475042797092325,-0.0003767125909642788,-0.0023782464512877295,0.0,1.118887027212025
2023-10-06,0.0099660216599093,0.009966021659909341,0.011872926249607785,0.017773737935816433,0.0,1.1300378795602117
2023-10-09,-0.00023765634695540168,-0.00023765634695538385,0.006402050349254784,0.007456861334134402,0.0,1.1297693188858342
2023-10-10,0.008404063691031105,0.008404063691031194,0.005204766780387393,0.007299575727045388,0.0,1.1392639721979236
2023-10-11,0.0010005903916241341,0.0010005903916241454,0.004096475250114029,0.001856560452927707,0.0,1.1404039087820284
2023-10-12,-0.005204798643654106,-0.005204798643654085,-0.006096529615446267,-0.007224088813736761,0.0,1.134468336064382
2023-10-13,0.0004096566998849204,0.0004096566998850193,-0.004980802640899729,-0.00802055676253537,0.0,1.1349330786190581
2023-10-16,0.007644200128171615,0.007644200128171574,0.010521349064222862,0.010866536138887824,0.0,1.1436087342041041
2023-10-17,0.0025459542579709346,0.002545954257970884,-4.5823920607812596e-05,0.0008945210616448498,0.0,1.1465203097304038
2023-10-18,-0.002914159279777367,-0.0029141592797773397,-0.013325091889134666,-0.014774651178027386,0.0,1.1431791669303497
2023-10-19,-0.003611098432823986,-0.0036110984328240336,-0.008786451177968946,-0.007438174780031064,0.0,1.1390510344322105
2023-10-20,-0.002357884769729107,-0.0023578847697290906,-0.012288126528530285,-0.012728393942267855,0.0,1.1363652833461786
2023-10-23,-0.002923806130182903,-0.0029238061301829488,-0.001733079912708213,0.003094061085454416,0.0,1.1330427715646039
2023-10-24,0.012329960111795197,0.012329960111795213,0.007539317059869877,0.017816014454691234,0.0,1.1470131437429534
2023-10-25,-0.00017618137685916982,-0.00017618137685915247,-0.014352267637572358,-0.019872185175988565,0.0,1.1468110613880131
2023-10-26,-0.011054919473959578,-0.011054919473959535,-0.011974465339797513,-0.01349598778349978,0.0,1.1341331574525226
2023-10-27,-0.008344705974296126,-0.008344705974296152,-0.004532738343679399,-0.006623002578275514,0.0,1.1246691497178811
2023-10-30,0.011221118890199193,0.011221118890199167,0.01195579639643607,0.012676247442692742,0.0,1.1372891959590046
2023-10-31,0.0027503290448236397,0.0027503290448236406,0.006280319349446284,0.0069084207242431205,0.0,1.1404171154670149
2023-11-01,0.0007700073947207747,0.0007700073947207731,0.01066469251754354,0.013830719548870779,0.0,1.1412952450789906
2023-11-02,0.014766115959468754,0.013499108601942478,0.019164190478637266,0.026928918571067304,1.2485708160724394,1.1567017135391924
2023-11-03,-0.00040887862038174933,-0.0004088786203817474,0.009123601516142443,0.00874448739196696,0.0,1.1562287629383672
2023-11-06,0.009212489710525967,0.009212489710525906,0.002300272021308558,0.003622518895329603,0.0,1.166880508519951
2023-11-07,0.005421035441279912,0.005421035441279809,0.0028461186856993947,0.004179884194470222,0.0,1.1732062091123763
2023-11-08,0.005000158566531099,0.005000158566531132,0.0007324839775000314,0.00018369916158320575,0.0,1.179072426189177
2023-11-09,-0.003969041221665555,-0.003969041221665526,-0.007798756576629651,-0.006055691725308414,0.0,1.1743926391263029
2023-11-10,0.017741812995225863,0.017741812995225814,0.015604787846028811,0.01977836048262781,0.0,1.1952284937126514
2023-11-13,0.005689544818695813,0.005689544818695769,-0.0009532526504951733,0.0011128585052036092,0.0,1.2020287997962118
2023-11-14,0.001795453160832228,0.0017954531608321833,0.019400700655952452,0.018878788577372713,0.0,1.2041869862042172
2023-11-15,-0.009989323430606356,-0.009989323430606323,0.0021170158623191604,0.0014963371169241682,0.0,1.1921579729280962
2023-11-16,-0.013692697782198787,-0.013692697782198837,0.001223232574235622,-0.0035333720624133973,0.0,1.175834114096153
2023-11-17,0.009608234823900596,0.009608234823900608,0.0012437526668118704,0.004766666089712088,0.0,1.187131804378342
2023-11-20,0.019659714827053726,0.019659714827053643,0.007697696229948647,0.01124498149777239,0.0,1.210470477114546
2023-11-21,-0.012975809389488129,-0.012975809389488169,-0.002179493691767731,-0.0029040193071780372,0.0,1.1947636429319048
2023-11-22,0.007546176642248209,0.007546176642248215,0.00386090356884794,0.006288830290530146,0.0,1.203779540427205
2023-11-24,0.006499113712007453,0.006499113712007398,0.0006153298435043197,0.003418212784816878,0.0,1.2116030405446294
2023-11-27,-0.008162127914080565,-0.008162127914080552,-0.0018008995207469125,-0.0011531001138809385,0.0,1.2017137815466152
2023-11-28,0.009545146416404785,0.009545146416404693,0.0009900036303838178,0.004240893119627876,0.0,1.213184315542089
2023-11-29,9.205214916769644e-05,9.205214916763182e-05,-0.0007032245848147545,0.0016721011226784803,0.0,1.2132959917656712
2023-11-30,0.0019386444619099868,0.0019386444619100551,0.003937426668405353,0.002166354174258111,0.0,1.2156481413207654
2023-12-01,0.011864796411426803,0.011864796411426903,0.005915724544156786,0.008706986919515436,0.0,1.2300715590254658
2023-12-04,0.00013380772419545816,-0.0010792768687255538,-0.005249415113989464,-0.00620092689109428,1.2129222945491778,1.2287439712449324
2023-12-05,0.001513714538650853,0.00151371453865079,-0.00019712553371464825,-0.0009316555145155476,0.0,1.2306039388584853
2023-12-06,-0.00494907045902322,-0.004949070459023264,-0.004029633836950541,-0.007672264219491138,0.0,1.2245135932579232
2023-12-07,0.011297805320616142,0.011297805320616083,0.007630287287313076,0.009599215339440888,0.0,1.2383479094469994
2023-12-08,0.01690291836239078,0.016902918362390773,0.004299316822492738,0.010872343399487418,0.0,1.2592796030646192
